,user_id,combined_features
44190,231716,231716 311 paid_ins_organicebbonus5 app_ios iOS App04.0
44191,239356,239356 319 paid_ins_organicebbonus5 app_android Android App04.0
44197,192283,192283 326 paid_ins_organicebbonus5 app_android Android App04.0
44207,40883,40883 250 paid_ins_organicsign up app_ios iOS App04.0
44208,192823,192823 138 paid_ins_organicsign up app_android Android App04.0
44212,6201,6201 0 paid_ins_organicpartnership app_android Android App14.0
44220,124920,124920 281 paid_ins_organicfriend app_android Android App04.0
44222,48262,48262 0 paid_ins_organicpartnership app_ios iOS App14.0
44252,31062,31062 292 paid_ins_organicebbonus5 app_ios iOS App04.0
44253,183004,183004 288 paid_ins_organicebbonus5 app_ios iOS App04.0
44256,110472,110472 283 paid_ins_af_bannerebbonus5 app_android Android App04.0
44264,244651,244651 0 paid_ins_organicsign up app_android Android App14.0
44270,69582,69582 325 paid_ins_organicebbonus5 app_android Android App04.0
44276,79666,79666 0 paid_ins_organicsign up app_ios iOS App14.0
44284,168248,168248 1 paid_ins_organicfriend app_ios iOS App04.0
44293,131381,131381 210 paid_ins_organicpartnership app_android Android App04.0
44318,116166,116166 0 paid_ins_organicpartnership app_ios iOS App14.0
44319,224564,224564 0 paid_ins_organicpartnership app_ios iOS App14.0
44321,156541,156541 193 paid_ins_organicsign up app_android Android App04.0
44333,240420,240420 5 paid_ins_organicsign up app_ios iOS App04.0
44335,100638,100638 199 paid_ins_organicshinhancard6000 app_android Android App04.0
44337,98607,98607 204 paid_ins_organicshinhan6000 app_android Android App04.0
44352,66160,66160 333 paid_ins_organicebbonus5 app_ios iOS App04.0
44357,112804,112804 123 paid_ins_googleadwords_intsign up app_android Android App04.0
44360,236287,236287 0 paid_ins_Facebook Adssign up app_android Android App14.0
44369,60846,60846 264 paid_ins_organicsign up app_android Android App04.0
44382,71695,71695 0 paid_ins_Facebook Adssign up app_ios iOS App14.0
44388,241867,241867 0 paid_ins_organicsign up app_ios iOS App14.0
44389,152004,152004 124 paid_ins_organicpartnership app_android Android App04.0
44412,23211,23211 9 paid_ins_Facebook Adsfriend app_ios iOS App04.0
44421,163032,163032 333 Directebbonus5 app_android Android App04.0
44423,217559,217559 316 paid_ins_naverebbonus5 app_android Android App04.0
44428,75598,75598 0 paid_ins_af_bannersign up app_ios iOS App14.0
44436,104442,104442 248 paid_ins_organicsign up app_android Android App04.0
44445,142258,142258 189 paid_ins_googleadwords_intsign up app_android Android App04.0
44447,89654,89654 179 paid_ins_organickinda app_ios iOS App04.0
44448,79505,79505 88 paid_ins_organicsign up app_ios iOS App04.0
44454,95981,95981 196 paid_ins_organicshinhan6000 app_ios iOS App04.0
44481,205693,205693 20 paid_ins_organicsign up app_ios iOS App04.0
44489,85170,85170 294 paid_ins_organicebbonus5 app_ios iOS App04.0
44495,159944,159944 138 paid_ins_af_bannersign up app_android Android App04.0
44502,135722,135722 137 paid_ins_organicsign up app_android Android App04.0
44523,236701,236701 295 paid_ins_organicebbonus5 app_android Android App04.0
44529,178905,178905 339 paid_ins_organicebbonus5 app_android Android App04.0
44530,183862,183862 325 Directebbonus5 app_android Android App04.0
44541,145446,145446 162 paid_ins_organicpartnership app_ios iOS App04.0
44544,129300,129300 339 paid_ins_organicebbonus5 app_android Android App04.0
44563,245881,245881 101 paid_ins_organicpartnership app_android Android App04.0
44564,170025,170025 201 paid_ins_af_bannershinhan6000 app_android Android App04.0
44576,225589,225589 219 paid_ins_organicsamsung10000 app_ios iOS App04.0
44579,71780,71780 85 paid_ins_restrictedpartnership app_ios iOS App04.0
44582,13865,13865 101 paid_ins_organicpartnership app_ios iOS App04.0
44600,58148,58148 63 paid_ins_organicsign up app_ios iOS App04.0
44615,17952,17952 133 paid_ins_organicsign up app_android Android App04.0
44620,199411,199411 312 paid_ins_organicebbonus5 app_android Android App04.0
44623,86596,86596 0 paid_ins_googleadwords_intsign up app_android Android App14.0
44630,213962,213962 329 paid_ins_organicsign up app_ios iOS App04.0
44632,177988,177988 257 paid_ins_organicsign up app_ios iOS App04.0
44638,173222,173222 262 paid_ins_organicvisa app_android Android App04.0
44639,122608,122608 177 paid_ins_organicsign up app_android Android App04.0
44649,37949,37949 206 paid_ins_organicsign up app_android Android App04.0
44653,14437,14437 319 paid_ins_organicebbonus5 app_android Android App04.0
44661,103252,103252 0 paid_ins_organicpartnership app_android Android App14.0
44662,203458,203458 316 paid_ins_organicsign up app_android Android App04.0
44663,156769,156769 306 paid_ins_af_bannerebbonus5 app_android Android App04.0
44671,193705,193705 236 Directsign up app_ios iOS App04.0
44678,112064,112064 0 paid_ins_Facebook Adssign up app_android Android App14.0
44686,18294,18294 193 paid_ins_af_bannersign up app_android Android App04.0
44692,174053,174053 263 paid_ins_organicfriend app_android Android App04.0
44694,205232,205232 284 paid_ins_organicebbonus5 app_ios iOS App04.0
44703,157459,157459 308 paid_ins_organicebbonus5 app_android Android App04.0
44704,230843,230843 139 paid_ins_organicsign up app_android Android App04.0
44717,149673,149673 0 paid_ins_organicfriend app_android Android App14.0
44719,43777,43777 29 paid_ins_organicfriend app_ios iOS App04.0
44720,206663,206663 291 paid_ins_organicebbonus5 app_android Android App04.0
44723,96768,96768 257 paid_ins_organicebbonus5 app_android Android App04.0
44727,44800,44800 315 paid_ins_organicebbonus5 app_android Android App04.0
44729,89306,89306 331 paid_ins_organicebbonus5 app_ios iOS App04.0
44731,154439,154439 199 paid_ins_organicshinhan6000 app_android Android App04.0
44733,81004,81004 336 paid_ins_organicebbonus5 app_ios iOS App04.0
44734,209362,209362 292 paid_ins_organicsign up app_ios iOS App04.0
44738,193235,193235 17 paid_ins_organicfriend app_android Android App04.0
44745,152738,152738 139 paid_ins_organicpartnership app_android Android App04.0
44746,220896,220896 112 paid_ins_organicpartnership app_android Android App04.0
44748,235588,235588 43 paid_ins_organicfriend app_android Android App04.0
44749,157035,157035 231 paid_ins_organicsign up app_android Android App04.0
44758,181090,181090 332 paid_ins_organicebbonus5 app_ios iOS App04.0
44768,151828,151828 252 paid_ins_organicvisa5000 app_android Android App04.0
44779,157218,157218 238 paid_ins_organicfriend app_android Android App04.0
44787,143506,143506 306 paid_ins_organicsign up app_ios iOS App04.0
44804,237815,237815 80 paid_ins_organicfriend app_ios iOS App04.0
44805,55418,55418 118 Directpartnership app_android Android App04.0
44806,121436,121436 102 paid_ins_organicfriend app_ios iOS App04.0
44810,1718,1718 218 paid_ins_organicvisa5000 app_android Android App04.0
44820,36455,36455 267 paid_ins_organicsign up app_android Android App04.0
44824,49481,49481 0 paid_ins_restrictedsign up app_android Android App14.0
44836,243600,243600 0 paid_ins_organicfriend app_ios iOS App14.0
44837,152718,152718 324 paid_ins_organicebbonus5 app_android Android App04.0
44848,72277,72277 331 paid_ins_organicebbonus5 app_android Android App04.0
44853,233273,233273 1 paid_ins_organicsign up app_ios iOS App04.0
44856,118404,118404 336 paid_ins_organicsign up app_android Android App04.0
44879,65147,65147 40 paid_ins_organicsign up app_ios iOS App04.0
44887,24909,24909 317 paid_ins_organicebbonus5 app_android Android App04.0
44894,10666,10666 0 paid_ins_organicpartnership app_android Android App14.0
44901,100738,100738 0 Directpartnership app_android Android App14.0
44903,1483,1483 332 paid_ins_organicebbonus5 app_ios iOS App04.0
44908,173039,173039 302 paid_ins_organicebbonus5 app_ios iOS App04.0
44915,13370,13370 288 paid_ins_organicebbonus5 app_ios iOS App04.0
44938,72334,72334 259 paid_ins_organicvisa app_ios iOS App04.0
44941,203882,203882 0 paid_ins_af_bannersign up app_android Android App14.0
44942,87925,87925 295 paid_ins_organicebbonus5 app_android Android App04.0
44943,188450,188450 312 paid_ins_organicebbonus5 app_android Android App04.0
44950,142337,142337 336 paid_ins_organicebbonus5 app_android Android App04.0
44953,142760,142760 0 paid_ins_organicfriend app_ios iOS App14.0
44956,189596,189596 60 paid_ins_organicsign up app_ios iOS App04.0
44958,199056,199056 279 paid_ins_organicebbonus5 app_ios iOS App04.0
44961,128312,128312 0 paid_ins_organicsign up app_ios iOS App14.0
44963,98907,98907 329 paid_ins_organicebbonus5 app_ios iOS App04.0
44966,55955,55955 147 paid_ins_organicpartnership app_ios iOS App04.0
44971,30027,30027 335 paid_ins_organicebbonus5 app_ios iOS App04.0
44972,150887,150887 273 paid_ins_organicebbonus5 app_ios iOS App04.0
44993,234898,234898 293 Directebbonus5 app_android Android App04.0
44997,176639,176639 239 paid_ins_organicebbonus5 app_android Android App04.0
45022,218202,218202 296 paid_ins_organicvipbonus app_android Android App04.0
45024,59888,59888 101 paid_ins_organicsign up app_android Android App04.0
45035,242538,242538 330 paid_ins_organicfriend app_android Android App04.0
45044,175881,175881 0 paid_ins_organicpartnership app_android Android App14.0
45056,120415,120415 295 paid_ins_organicebbonus5 app_ios iOS App04.0
45058,242277,242277 1 paid_ins_organicpartnership app_ios iOS App04.0
45068,64787,64787 306 paid_ins_organicsign up app_ios iOS App04.0
45074,185656,185656 320 paid_ins_organicebbonus5 app_ios iOS App04.0
45079,164357,164357 0 paid_ins_Facebook Adssign up app_android Android App14.0
45093,154505,154505 139 paid_ins_organicsign up app_android Android App04.0
45106,160317,160317 300 paid_ins_organicebbonus5 app_ios iOS App04.0
45114,149625,149625 303 paid_ins_organicebbonus5 app_ios iOS App04.0
45117,20396,20396 271 paid_ins_organicsign up app_android Android App04.0
45124,238320,238320 287 paid_ins_organicvipbonus app_android Android App04.0
45129,85706,85706 10 paid_ins_organicfriend app_android Android App04.0
45132,122242,122242 85 paid_ins_organicpartnership app_ios iOS App04.0
45141,182735,182735 0 paid_ins_organicfriend app_android Android App14.0
45142,198356,198356 102 paid_ins_organicsign up app_ios iOS App04.0
45148,117160,117160 127 paid_ins_organicpartnership app_android Android App04.0
45152,132059,132059 310 paid_ins_organicebbonus5 app_ios iOS App04.0
45153,228265,228265 223 paid_ins_restrictedsign up app_android Android App04.0
45155,195704,195704 336 paid_ins_organicebbonus5 app_android Android App04.0
45161,72045,72045 326 paid_ins_organicebbonus5 app_android Android App04.0
45162,198498,198498 1 paid_ins_organicpartnership app_ios iOS App04.0
45171,61332,61332 23 paid_ins_organicsign up app_android Android App04.0
45174,126889,126889 199 paid_ins_organicshinhan6000 app_android Android App04.0
45185,141303,141303 249 paid_ins_organicebbonus5 app_android Android App04.0
45187,22464,22464 308 paid_ins_organicsign up app_ios iOS App04.0
45198,223420,223420 0 paid_ins_organicsign up app_ios iOS App14.0
45206,116584,116584 265 paid_ins_Apple Search Adssign up app_ios iOS App04.0
45207,59443,59443 283 paid_ins_organicsign up app_android Android App04.0
45208,237335,237335 98 paid_ins_organicpartnership app_android Android App04.0
45216,148122,148122 285 paid_ins_organicsign up app_android Android App04.0
45225,157084,157084 306 paid_ins_organicvip15000 app_android Android App04.0
45228,141112,141112 0 Directsign up app_ios iOS App14.0
45229,39866,39866 90 paid_ins_organicpartnership app_android Android App04.0
45250,37443,37443 264 paid_ins_organicebbonus5 app_ios iOS App04.0
45251,61189,61189 307 paid_ins_organicebbonus5 app_ios iOS App04.0
45253,99569,99569 308 Directfriend app_android Android App04.0
45257,3109,3109 334 paid_ins_organicebbonus5 app_android Android App04.0
45268,224077,224077 0 paid_ins_organicpartnership app_ios iOS App14.0
45276,107081,107081 53 paid_ins_organicfriend app_android Android App04.0
45279,84167,84167 138 paid_ins_organicsign up app_android Android App04.0
45284,237423,237423 110 paid_ins_organicfriend app_ios iOS App04.0
45290,50776,50776 339 paid_ins_organicebbonus5 app_android Android App04.0
45293,23230,23230 196 paid_ins_naversign up app_ios iOS App04.0
45297,74800,74800 11 paid_ins_organicfriend app_ios iOS App04.0
45300,228446,228446 279 paid_ins_organicebbonus5 app_android Android App04.0
45302,123031,123031 291 paid_ins_organicebbonus5 app_ios iOS App04.0
45324,173196,173196 279 paid_ins_organicfriend app_ios iOS App04.0
45335,212886,212886 296 paid_ins_organicvipbonus app_ios iOS App04.0
45345,71271,71271 317 paid_ins_organicebbonus5 app_android Android App04.0
45356,81007,81007 289 paid_ins_organicvipbonus app_android Android App04.0
45365,19611,19611 319 paid_ins_organicebbonus5 app_android Android App04.0
45369,59099,59099 312 paid_ins_organicfriend app_ios iOS App04.0
45372,129635,129635 176 paid_ins_af_bannersign up app_android Android App04.0
45383,106745,106745 108 paid_ins_organicsign up app_android Android App04.0
45389,147958,147958 80 paid_ins_organicsign up app_android Android App04.0
45395,20360,20360 337 paid_ins_organicebbonus5 app_android Android App04.0
45396,147097,147097 243 paid_ins_organicsamsung10000 app_android Android App04.0
45399,115397,115397 188 paid_ins_organicshinhan6000 app_ios iOS App04.0
45400,231663,231663 297 Directebbonus5 app_android Android App04.0
45401,77524,77524 326 paid_ins_organicebbonus5 app_android Android App04.0
45404,66790,66790 323 paid_ins_organicebbonus5 app_android Android App04.0
45413,197967,197967 285 paid_ins_naverebbonus5 app_android Android App04.0
45414,45957,45957 301 paid_ins_organicebbonus5 app_ios iOS App04.0
45415,16650,16650 225 paid_ins_organicsign up app_ios iOS App04.0
45430,239105,239105 119 paid_ins_organicfriend app_android Android App04.0
45431,151371,151371 327 paid_ins_organicebbonus5 app_android Android App04.0
45435,101830,101830 169 paid_ins_organicsign up app_ios iOS App04.0
45444,167866,167866 167 paid_ins_organicsign up app_android Android App04.0
45447,232422,232422 312 paid_ins_organicebbonus5 app_ios iOS App04.0
45449,69133,69133 1 paid_ins_organicsign up app_android Android App04.0
45451,139683,139683 314 paid_ins_organicebbonus5 app_android Android App04.0
45454,144790,144790 246 paid_ins_organicsign up app_ios iOS App04.0
45456,165964,165964 0 paid_ins_organicpartnership app_ios iOS App14.0
45457,113796,113796 0 paid_ins_organicsign up app_android Android App14.0
45458,188858,188858 321 paid_ins_organicebbonus5 app_android Android App04.0
45459,62992,62992 284 paid_ins_organicsign up app_android Android App04.0
45460,107299,107299 297 paid_ins_organicsign up app_ios iOS App04.0
45482,86570,86570 322 paid_ins_organicapp5000bonus app_android Android App04.0
45490,54632,54632 0 paid_ins_organicsign up app_android Android App14.0
45495,69999,69999 342 paid_ins_organicebbonus5 app_android Android App04.0
45496,180489,180489 126 paid_ins_Apple Search Adssign up app_ios iOS App04.0
45499,166632,166632 162 paid_ins_gnmperformanckrsign up app_ios iOS App04.0
45504,132749,132749 308 paid_ins_af_bannervip15000 app_android Android App04.0
45517,25748,25748 0 paid_ins_organicfriend app_android Android App14.0
45528,48094,48094 329 paid_ins_naverebbonus5 app_ios iOS App04.0
45539,100894,100894 295 paid_ins_organicfriend app_android Android App04.0
45542,145764,145764 269 paid_ins_organicsign up app_android Android App04.0
45543,105471,105471 0 Directpartnership app_android Android App14.0
